merge_group_id,record_count_merged,record_ids_merged,event_date,admin1,admin2,operator,scope_type,consumer_class,restriction_type,queue_count,queue_ids_merged,planned_start_local,planned_end_local,actual_start_local,actual_end_local,planned_start_utc,planned_end_utc,actual_start_utc,actual_end_utc,timezone_name,status,confidence,schedule_version,announced_at_utc,emergency_override,attack_recovery_confounded,technical_outage_confounded,weather_confounded,confound_scope,affected_admin1,source_authority,source_url,verified_source_url,source_grade,evidence_rank,actual_time_semantics,execution_event_ids,key_event_ids,methodology_rule_ids,source_note,verification_note_zh,v40_action_summary,experiment_use_v40,audit_version,schedule_positive,confound_free,record_id,segment_id,schema_version,record_role,scope_type_norm,status_norm,queue_id,local_start,local_end,start_utc,end_utc,verified_at_utc,interval_valid,analysis_eligible,publication_eligible,final_version,event_id,independence_cluster,geo_scope_precision
MGV40_0434,1,R20240708_POL_OBL_001,2024-07-08,Poltava Oblast,,Poltavaoblenergo,oblast,household_general,hourly_schedule,2,,2024-07-08 00:00:00+03:00,2024-07-08 10:30:00+03:00,,,2024-07-07 21:00:00+00:00,2024-07-08 07:30:00+00:00,,,Europe/Kyiv,confirmed,high,same_day_final,,0,0,0,0,,Poltava Oblast,official_dso,https://t.me/s/poltavaoe?before=1402,https://t.me/s/poltavaoe?before=1402,primary,5,not_populated,,,,"Poltavaoblenergo official Telegram; queue_count is number of simultaneously applied GPV queues, not a specific consumer queue.",v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0434,MGV40_0434,v4.0,planned_or_final_dispatch,oblast,confirmed,,2024-07-08 00:00:00+03:00,2024-07-08 10:30:00+03:00,2024-07-07 21:00:00+00:00,2024-07-08 07:30:00+00:00,,1,1,1,1,E20240708_V4,V4_DATE_20240708,L2_admin1
MGV40_0435,1,R20240708_POL_Q0_001,2024-07-08,Poltava Oblast,,Poltavaoblenergo,oblast,household_general,no_restriction,0,ALL,2024-07-08 10:30:00+03:00,2024-07-08 14:00:00+03:00,,,2024-07-08 07:30:00+00:00,2024-07-08 11:00:00+00:00,,,Europe/Kyiv,no_restriction,high,same_day_final_update,,0,0,0,0,,Poltava Oblast,official_dso,https://t.me/s/poltavaoe?before=1402,https://t.me/s/poltavaoe?before=1402,primary,5,not_populated,,,,Same-day final no-GPV window from Poltavaoblenergo.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,0,1,MGV40_0435,MGV40_0435,v4.0,planned_or_final_dispatch,oblast,no_restriction,ALL,2024-07-08 10:30:00+03:00,2024-07-08 14:00:00+03:00,2024-07-08 07:30:00+00:00,2024-07-08 11:00:00+00:00,,1,1,1,1,E20240708_V4,V4_DATE_20240708,L2_admin1
MGV40_0436,1,R20240708_POL_OBL_002,2024-07-08,Poltava Oblast,,Poltavaoblenergo,oblast,household_general,hourly_schedule,1,,2024-07-08 14:00:00+03:00,2024-07-08 16:00:00+03:00,,,2024-07-08 11:00:00+00:00,2024-07-08 13:00:00+00:00,,,Europe/Kyiv,confirmed,high,same_day_final,,0,0,0,0,,Poltava Oblast,official_dso,https://t.me/s/poltavaoe?before=1402,https://t.me/s/poltavaoe?before=1402,primary,5,not_populated,,,,"Poltavaoblenergo official Telegram; queue_count is number of simultaneously applied GPV queues, not a specific consumer queue.",v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0436,MGV40_0436,v4.0,planned_or_final_dispatch,oblast,confirmed,,2024-07-08 14:00:00+03:00,2024-07-08 16:00:00+03:00,2024-07-08 11:00:00+00:00,2024-07-08 13:00:00+00:00,,1,1,1,1,E20240708_V4,V4_DATE_20240708,L2_admin1
MGV40_0437,1,R20240708_POL_OBL_003,2024-07-08,Poltava Oblast,,Poltavaoblenergo,oblast,household_general,hourly_schedule,3,,2024-07-08 16:00:00+03:00,2024-07-08 19:00:00+03:00,,,2024-07-08 13:00:00+00:00,2024-07-08 16:00:00+00:00,,,Europe/Kyiv,confirmed,high,same_day_final,,0,0,0,0,,Poltava Oblast,official_dso,https://t.me/s/poltavaoe?before=1402,https://t.me/s/poltavaoe?before=1402,primary,5,not_populated,,,,"Poltavaoblenergo official Telegram; queue_count is number of simultaneously applied GPV queues, not a specific consumer queue.",v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0437,MGV40_0437,v4.0,planned_or_final_dispatch,oblast,confirmed,,2024-07-08 16:00:00+03:00,2024-07-08 19:00:00+03:00,2024-07-08 13:00:00+00:00,2024-07-08 16:00:00+00:00,,1,1,1,1,E20240708_V4,V4_DATE_20240708,L2_admin1
MGV40_0438,1,R20240708_POL_OBL_004,2024-07-08,Poltava Oblast,,Poltavaoblenergo,oblast,household_general,hourly_schedule,4,,2024-07-08 19:00:00+03:00,2024-07-08 22:00:00+03:00,,,2024-07-08 16:00:00+00:00,2024-07-08 19:00:00+00:00,,,Europe/Kyiv,confirmed,high,same_day_final,,0,0,0,0,,Poltava Oblast,official_dso,https://t.me/s/poltavaoe?before=1402,https://t.me/s/poltavaoe?before=1402,primary,5,not_populated,,,,"Poltavaoblenergo official Telegram; queue_count is number of simultaneously applied GPV queues, not a specific consumer queue.",v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0438,MGV40_0438,v4.0,planned_or_final_dispatch,oblast,confirmed,,2024-07-08 19:00:00+03:00,2024-07-08 22:00:00+03:00,2024-07-08 16:00:00+00:00,2024-07-08 19:00:00+00:00,,1,1,1,1,E20240708_V4,V4_DATE_20240708,L2_admin1
MGV40_0439,1,R20240708_POL_OBL_005,2024-07-08,Poltava Oblast,,Poltavaoblenergo,oblast,household_general,hourly_schedule,3,,2024-07-08 22:00:00+03:00,2024-07-09 00:00:00+03:00,,,2024-07-08 19:00:00+00:00,2024-07-08 21:00:00+00:00,,,Europe/Kyiv,confirmed,high,same_day_final,,0,0,0,0,,Poltava Oblast,official_dso,https://t.me/s/poltavaoe?before=1402,https://t.me/s/poltavaoe?before=1402,primary,5,not_populated,,,,"Poltavaoblenergo official Telegram; queue_count is number of simultaneously applied GPV queues, not a specific consumer queue.",v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0439,MGV40_0439,v4.0,planned_or_final_dispatch,oblast,confirmed,,2024-07-08 22:00:00+03:00,2024-07-09 00:00:00+03:00,2024-07-08 19:00:00+00:00,2024-07-08 21:00:00+00:00,,1,1,1,1,E20240708_V4,V4_DATE_20240708,L2_admin1
MGV40_0440,1,R20240708_VOL_OBL_001,2024-07-08,Volyn Oblast,,Volynoblenergo,oblast,household_general,hourly_schedule,,,2024-07-08 00:00:00+03:00,2024-07-08 10:30:00+03:00,,,2024-07-07 21:00:00+00:00,2024-07-08 07:30:00+00:00,,,Europe/Kyiv,confirmed,high,official_dso_final,,0,0,0,0,,Volyn Oblast,official_dso,https://energy.volyn.ua/pro-tovarystvo/novyny/gpv-gav-sgav/,https://energy.volyn.ua/pro-tovarystvo/novyny/gpv-gav-sgav/,primary,5,not_populated,,,,Volynoblenergo continuously updated official GPV/GAV/SGAV archive; final daily window reconstructed from same-day revisions where explicitly published.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0440,MGV40_0440,v4.0,planned_or_final_dispatch,oblast,confirmed,,2024-07-08 00:00:00+03:00,2024-07-08 10:30:00+03:00,2024-07-07 21:00:00+00:00,2024-07-08 07:30:00+00:00,,1,1,1,1,E20240708_V4,V4_DATE_20240708,L2_admin1
MGV40_0441,1,R20240708_VOL_OBL_002,2024-07-08,Volyn Oblast,,Volynoblenergo,oblast,household_general,hourly_schedule,,,2024-07-08 14:00:00+03:00,2024-07-09 00:00:00+03:00,,,2024-07-08 11:00:00+00:00,2024-07-08 21:00:00+00:00,,,Europe/Kyiv,confirmed,high,official_dso_final,,0,0,0,0,,Volyn Oblast,official_dso,https://energy.volyn.ua/pro-tovarystvo/novyny/gpv-gav-sgav/,https://energy.volyn.ua/pro-tovarystvo/novyny/gpv-gav-sgav/,primary,5,not_populated,,,,Volynoblenergo continuously updated official GPV/GAV/SGAV archive; final daily window reconstructed from same-day revisions where explicitly published.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0441,MGV40_0441,v4.0,planned_or_final_dispatch,oblast,confirmed,,2024-07-08 14:00:00+03:00,2024-07-09 00:00:00+03:00,2024-07-08 11:00:00+00:00,2024-07-08 21:00:00+00:00,,1,1,1,1,E20240708_V4,V4_DATE_20240708,L2_admin1
MGV40_0442,1,R20240709_NAT_001,2024-07-09,ALL,,Ukrenergo,national,household_general,hourly_schedule,3,,2024-07-09 00:00:00+03:00,2024-07-09 05:00:00+03:00,,,2024-07-08 21:00:00+00:00,2024-07-09 02:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,medium,final_dispatch,,0,0,0,0,,,official_tso_archive,https://t.me/s/Ukrenergo?before=3068,https://t.me/s/Ukrenergo?before=3068,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0442,MGV40_0442,v4.0,planned_or_final_dispatch,national,dispatch_confirmed,,2024-07-09 00:00:00+03:00,2024-07-09 05:00:00+03:00,2024-07-08 21:00:00+00:00,2024-07-09 02:00:00+00:00,,1,1,1,1,E20240709_V4,V4_DATE_20240709,L3_national
MGV40_0443,1,R20240709_NAT_002,2024-07-09,ALL,,Ukrenergo,national,household_general,hourly_schedule,2,,2024-07-09 05:00:00+03:00,2024-07-09 16:00:00+03:00,,,2024-07-09 02:00:00+00:00,2024-07-09 13:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,medium,final_dispatch,,0,0,0,0,,,official_tso_archive,https://t.me/s/Ukrenergo?before=3068,https://t.me/s/Ukrenergo?before=3068,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0443,MGV40_0443,v4.0,planned_or_final_dispatch,national,dispatch_confirmed,,2024-07-09 05:00:00+03:00,2024-07-09 16:00:00+03:00,2024-07-09 02:00:00+00:00,2024-07-09 13:00:00+00:00,,1,1,1,1,E20240709_V4,V4_DATE_20240709,L3_national
MGV40_0444,1,R20240709_NAT_003,2024-07-09,ALL,,Ukrenergo,national,household_general,hourly_schedule,3,,2024-07-09 16:00:00+03:00,2024-07-09 19:00:00+03:00,,,2024-07-09 13:00:00+00:00,2024-07-09 16:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,medium,final_dispatch,,0,0,0,0,,,official_tso_archive,https://t.me/s/Ukrenergo?before=3068,https://t.me/s/Ukrenergo?before=3068,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0444,MGV40_0444,v4.0,planned_or_final_dispatch,national,dispatch_confirmed,,2024-07-09 16:00:00+03:00,2024-07-09 19:00:00+03:00,2024-07-09 13:00:00+00:00,2024-07-09 16:00:00+00:00,,1,1,1,1,E20240709_V4,V4_DATE_20240709,L3_national
MGV40_0445,1,R20240709_NAT_004,2024-07-09,ALL,,Ukrenergo,national,household_general,hourly_schedule,,,2024-07-09 19:00:00+03:00,2024-07-10 00:00:00+03:00,,,2024-07-09 16:00:00+00:00,2024-07-09 21:00:00+00:00,,,Europe/Kyiv,partial,medium,final_dispatch,,0,0,0,0,,,official_tso_archive,https://t.me/s/Ukrenergo?before=3068,https://t.me/s/Ukrenergo?before=3068,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0445,MGV40_0445,v4.0,planned_or_final_dispatch,national,partial,,2024-07-09 19:00:00+03:00,2024-07-10 00:00:00+03:00,2024-07-09 16:00:00+00:00,2024-07-09 21:00:00+00:00,,1,1,1,1,E20240709_V4,V4_DATE_20240709,L3_national
MGV40_0446,1,R20240709_VOL_OBL_001,2024-07-09,Volyn Oblast,,Volynoblenergo,oblast,household_general,hourly_schedule,,,2024-07-09 00:00:00+03:00,2024-07-10 00:00:00+03:00,,,2024-07-08 21:00:00+00:00,2024-07-09 21:00:00+00:00,,,Europe/Kyiv,confirmed,high,official_dso_final,,0,0,0,0,,Volyn Oblast,official_dso,https://energy.volyn.ua/pro-tovarystvo/novyny/gpv-gav-sgav/,https://energy.volyn.ua/pro-tovarystvo/novyny/gpv-gav-sgav/,primary,5,not_populated,,,,Volynoblenergo continuously updated official GPV/GAV/SGAV archive; final daily window reconstructed from same-day revisions where explicitly published.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0446,MGV40_0446,v4.0,planned_or_final_dispatch,oblast,confirmed,,2024-07-09 00:00:00+03:00,2024-07-10 00:00:00+03:00,2024-07-08 21:00:00+00:00,2024-07-09 21:00:00+00:00,,1,1,1,1,E20240709_V4,V4_DATE_20240709,L2_admin1
MGV40_0447,1,R20240710_NAT_001,2024-07-10,ALL,,Ukrenergo,national,household_general,hourly_schedule,3,,2024-07-10 00:00:00+03:00,2024-07-10 01:00:00+03:00,,,2024-07-09 21:00:00+00:00,2024-07-09 22:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,high,final_dispatch,,0,0,0,0,,,official_tso_archive,https://t.me/s/Ukrenergo?before=3068,https://t.me/s/Ukrenergo?before=3068,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0447,MGV40_0447,v4.0,planned_or_final_dispatch,national,dispatch_confirmed,,2024-07-10 00:00:00+03:00,2024-07-10 01:00:00+03:00,2024-07-09 21:00:00+00:00,2024-07-09 22:00:00+00:00,,1,1,1,1,E20240710_V4,V4_DATE_20240710,L3_national
MGV40_0448,1,R20240710_NAT_002,2024-07-10,ALL,,Ukrenergo,national,household_general,hourly_schedule,2,,2024-07-10 01:00:00+03:00,2024-07-10 06:00:00+03:00,,,2024-07-09 22:00:00+00:00,2024-07-10 03:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,high,final_dispatch,,0,0,0,0,,,official_tso_archive,https://t.me/s/Ukrenergo?before=3068,https://t.me/s/Ukrenergo?before=3068,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0448,MGV40_0448,v4.0,planned_or_final_dispatch,national,dispatch_confirmed,,2024-07-10 01:00:00+03:00,2024-07-10 06:00:00+03:00,2024-07-09 22:00:00+00:00,2024-07-10 03:00:00+00:00,,1,1,1,1,E20240710_V4,V4_DATE_20240710,L3_national
MGV40_0449,1,R20240710_NAT_003,2024-07-10,ALL,,Ukrenergo,national,household_general,hourly_schedule,3,,2024-07-10 06:00:00+03:00,2024-07-10 10:00:00+03:00,,,2024-07-10 03:00:00+00:00,2024-07-10 07:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,high,final_dispatch,,0,0,0,0,,,official_tso_archive,https://t.me/s/Ukrenergo?before=3068,https://t.me/s/Ukrenergo?before=3068,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0449,MGV40_0449,v4.0,planned_or_final_dispatch,national,dispatch_confirmed,,2024-07-10 06:00:00+03:00,2024-07-10 10:00:00+03:00,2024-07-10 03:00:00+00:00,2024-07-10 07:00:00+00:00,,1,1,1,1,E20240710_V4,V4_DATE_20240710,L3_national
MGV40_0450,1,R20240710_NAT_004,2024-07-10,ALL,,Ukrenergo,national,household_general,hourly_schedule,2,,2024-07-10 10:00:00+03:00,2024-07-10 13:00:00+03:00,,,2024-07-10 07:00:00+00:00,2024-07-10 10:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,high,final_dispatch,,0,0,0,0,,,official_tso_archive,https://t.me/s/Ukrenergo?before=3068,https://t.me/s/Ukrenergo?before=3068,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0450,MGV40_0450,v4.0,planned_or_final_dispatch,national,dispatch_confirmed,,2024-07-10 10:00:00+03:00,2024-07-10 13:00:00+03:00,2024-07-10 07:00:00+00:00,2024-07-10 10:00:00+00:00,,1,1,1,1,E20240710_V4,V4_DATE_20240710,L3_national
MGV40_0451,1,R20240710_NAT_005,2024-07-10,ALL,,Ukrenergo,national,household_general,hourly_schedule,3,,2024-07-10 13:00:00+03:00,2024-07-11 00:00:00+03:00,,,2024-07-10 10:00:00+00:00,2024-07-10 21:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,high,final_dispatch,,0,0,0,0,,,official_tso_archive,https://t.me/s/Ukrenergo?before=3068,https://t.me/s/Ukrenergo?before=3068,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0451,MGV40_0451,v4.0,planned_or_final_dispatch,national,dispatch_confirmed,,2024-07-10 13:00:00+03:00,2024-07-11 00:00:00+03:00,2024-07-10 10:00:00+00:00,2024-07-10 21:00:00+00:00,,1,1,1,1,E20240710_V4,V4_DATE_20240710,L3_national
MGV40_0452,1,R20240710_CHK_01_V34,2024-07-10,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,3,"2,3,4",2024-07-10 00:00:00+03:00,2024-07-10 01:00:00+03:00,,,2024-07-09 21:00:00+00:00,2024-07-09 22:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo?before=403,https://t.me/s/pat_cherkasyoblenergo?before=403,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,"Official Cherkasyoblenergo full-day text schedule, compressed only when adjacent hours have the same queue set.",v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0452,MGV40_0452,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,"2,3,4",2024-07-10 00:00:00+03:00,2024-07-10 01:00:00+03:00,2024-07-09 21:00:00+00:00,2024-07-09 22:00:00+00:00,,1,1,1,1,E20240710_V4,V4_DATE_20240710,L2_operator_admin1_proxy
MGV40_0453,1,R20240710_CHK_02_V34,2024-07-10,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,2,"2,3",2024-07-10 01:00:00+03:00,2024-07-10 02:00:00+03:00,,,2024-07-09 22:00:00+00:00,2024-07-09 23:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo?before=403,https://t.me/s/pat_cherkasyoblenergo?before=403,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,"Official Cherkasyoblenergo full-day text schedule, compressed only when adjacent hours have the same queue set.",v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0453,MGV40_0453,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,"2,3",2024-07-10 01:00:00+03:00,2024-07-10 02:00:00+03:00,2024-07-09 22:00:00+00:00,2024-07-09 23:00:00+00:00,,1,1,1,1,E20240710_V4,V4_DATE_20240710,L2_operator_admin1_proxy
MGV40_0454,1,R20240710_CHK_03_V34,2024-07-10,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,2,"5,6",2024-07-10 02:00:00+03:00,2024-07-10 04:00:00+03:00,,,2024-07-09 23:00:00+00:00,2024-07-10 01:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo?before=403,https://t.me/s/pat_cherkasyoblenergo?before=403,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,"Official Cherkasyoblenergo full-day text schedule, compressed only when adjacent hours have the same queue set.",v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0454,MGV40_0454,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,"5,6",2024-07-10 02:00:00+03:00,2024-07-10 04:00:00+03:00,2024-07-09 23:00:00+00:00,2024-07-10 01:00:00+00:00,,1,1,1,1,E20240710_V4,V4_DATE_20240710,L2_operator_admin1_proxy
MGV40_0455,1,R20240710_CHK_04_V34,2024-07-10,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,2,"1,2",2024-07-10 04:00:00+03:00,2024-07-10 06:00:00+03:00,,,2024-07-10 01:00:00+00:00,2024-07-10 03:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo?before=403,https://t.me/s/pat_cherkasyoblenergo?before=403,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,"Official Cherkasyoblenergo full-day text schedule, compressed only when adjacent hours have the same queue set.",v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0455,MGV40_0455,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,"1,2",2024-07-10 04:00:00+03:00,2024-07-10 06:00:00+03:00,2024-07-10 01:00:00+00:00,2024-07-10 03:00:00+00:00,,1,1,1,1,E20240710_V4,V4_DATE_20240710,L2_operator_admin1_proxy
MGV40_0456,1,R20240710_CHK_05_V34,2024-07-10,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,3,"3,4,5",2024-07-10 06:00:00+03:00,2024-07-10 08:00:00+03:00,,,2024-07-10 03:00:00+00:00,2024-07-10 05:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo?before=403,https://t.me/s/pat_cherkasyoblenergo?before=403,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,"Official Cherkasyoblenergo full-day text schedule, compressed only when adjacent hours have the same queue set.",v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0456,MGV40_0456,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,"3,4,5",2024-07-10 06:00:00+03:00,2024-07-10 08:00:00+03:00,2024-07-10 03:00:00+00:00,2024-07-10 05:00:00+00:00,,1,1,1,1,E20240710_V4,V4_DATE_20240710,L2_operator_admin1_proxy
MGV40_0457,1,R20240710_CHK_06_V34,2024-07-10,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,3,"6,1,2",2024-07-10 08:00:00+03:00,2024-07-10 10:00:00+03:00,,,2024-07-10 05:00:00+00:00,2024-07-10 07:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo?before=403,https://t.me/s/pat_cherkasyoblenergo?before=403,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,"Official Cherkasyoblenergo full-day text schedule, compressed only when adjacent hours have the same queue set.",v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0457,MGV40_0457,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,"6,1,2",2024-07-10 08:00:00+03:00,2024-07-10 10:00:00+03:00,2024-07-10 05:00:00+00:00,2024-07-10 07:00:00+00:00,,1,1,1,1,E20240710_V4,V4_DATE_20240710,L2_operator_admin1_proxy
MGV40_0458,1,R20240710_CHK_07_V34,2024-07-10,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,2,"3,4",2024-07-10 10:00:00+03:00,2024-07-10 12:00:00+03:00,,,2024-07-10 07:00:00+00:00,2024-07-10 09:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo?before=403,https://t.me/s/pat_cherkasyoblenergo?before=403,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,"Official Cherkasyoblenergo full-day text schedule, compressed only when adjacent hours have the same queue set.",v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0458,MGV40_0458,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,"3,4",2024-07-10 10:00:00+03:00,2024-07-10 12:00:00+03:00,2024-07-10 07:00:00+00:00,2024-07-10 09:00:00+00:00,,1,1,1,1,E20240710_V4,V4_DATE_20240710,L2_operator_admin1_proxy
MGV40_0459,1,R20240710_CHK_08_V34,2024-07-10,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,2,"5,6",2024-07-10 12:00:00+03:00,2024-07-10 13:00:00+03:00,,,2024-07-10 09:00:00+00:00,2024-07-10 10:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo?before=403,https://t.me/s/pat_cherkasyoblenergo?before=403,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,"Official Cherkasyoblenergo full-day text schedule, compressed only when adjacent hours have the same queue set.",v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0459,MGV40_0459,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,"5,6",2024-07-10 12:00:00+03:00,2024-07-10 13:00:00+03:00,2024-07-10 09:00:00+00:00,2024-07-10 10:00:00+00:00,,1,1,1,1,E20240710_V4,V4_DATE_20240710,L2_operator_admin1_proxy
